Date,LocCode,NetSales,LocName,Category
10-11-2024,PMK-KUL-001,945.52,Koppiku Plaza Mont Kiara,Mix
10-11-2024,RCH-KUL-006,103.98,Koppiku Raja Chulan Monorail,Mix
10-11-2024,SS2-SEL-005,730.92,Koppiku BHP SS2,Mix
10-11-2024,SSQ-SEL-002,982.67,Koppiku Subang Square,Mix
10-11-2024,STH-SEL-025,404.62,Koppiku South City Plaza,Mall
10-11-2024,TAY-SEL-020,684.78,Koppiku Taylors Lakeside,Education
10-11-2024,VIV-KUL-023,256.03,Koppiku Vivo,Mall
10-11-2024,YL1-KUL-CO-034,214.15,Koppiku Lot 10 4G Yes,Mall
10-11-2024,YSP-SEL-CO-033,9.91,Koppiku Yes Sunway Pyramid,Mall
11-11-2024,AMP-SEL-027,556.26,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
11-11-2024,AMR-SEL-036,421.33,Koppiku Amerin Mall,Mall
11-11-2024,ASA-SEL-017,547.9,Koppiku AEON Big Shah Alam,Mall
11-11-2024,BKP-KUL-018,188.31,Koppiku BHP Kepong,Transportation
11-11-2024,BLM-KUL-013,56.72,Koppiku Bloomsvale,Mall
11-11-2024,BMC-KUL-012,146.62,Koppiku BMC Mall,Mall
11-11-2024,BTS-KUL-029,441.98,Koppiku Berjaya Times Square,Mall
11-11-2024,CMK-KUL-004,824.35,Koppiku Central Market,Tourism
11-11-2024,DM3-SEL-028,242.05,Koppiku Damansara 3,Mall
11-11-2024,JAY-SEL-014,342.95,Koppiku Jaya One,Mall
11-11-2024,KAP-SEL-030,722.57,Koppiku KPJ Ampang Puteri,Hospital
11-11-2024,LBR-KUL-CO-009,227.48,Koppiku Liberal Latte,Commercial
11-11-2024,M3M-KUL-011,357.12,Koppiku M3 Mall,Mall
11-11-2024,MAR-KUL-003,792.57,Koppiku Menara Mara,Commercial
11-11-2024,MCL-KUL-035,1206.61,Koppiku Maxim Citylights,Mall
11-11-2024,MEA-KUL-031,818.97,Koppiku Megan Avenue 1,Commercial
11-11-2024,MKN-SEL-032,615.54,Koppiku MKN Cyberjaya,Commercial
11-11-2024,MR2-KUL-015,197.48,Koppiku BHP MRR2,Commercial
11-11-2024,NOV-KUL-026,299.51,Koppiku Novo,Mall
11-11-2024,PMK-KUL-001,1615.17,Koppiku Plaza Mont Kiara,Mix
11-11-2024,RCH-KUL-006,978.41,Koppiku Raja Chulan Monorail,Mix
11-11-2024,SS2-SEL-005,310.4,Koppiku BHP SS2,Mix
11-11-2024,SSQ-SEL-002,613.46,Koppiku Subang Square,Mix
11-11-2024,STH-SEL-025,205.75,Koppiku South City Plaza,Mall
11-11-2024,TAY-SEL-020,1335.04,Koppiku Taylors Lakeside,Education
11-11-2024,TSB-KUL-CO-022,305.62,Koppiku TTDI,Commercial
11-11-2024,UIA-KUL-021,2031.8,Koppiku International Islamic University Malaysia,Education
11-11-2024,VIV-KUL-023,488.86,Koppiku Vivo,Mall
11-11-2024,YL1-KUL-CO-034,128.49,Koppiku Lot 10 4G Yes,Mall
12-11-2024,AMP-SEL-027,461.89,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
12-11-2024,AMR-SEL-036,418.68,Koppiku Amerin Mall,Mall
12-11-2024,ASA-SEL-017,666.59,Koppiku AEON Big Shah Alam,Mall
12-11-2024,BKP-KUL-018,218.29,Koppiku BHP Kepong,Transportation
12-11-2024,BLM-KUL-013,167.52,Koppiku Bloomsvale,Mall
12-11-2024,BMC-KUL-012,176.75,Koppiku BMC Mall,Mall
12-11-2024,BTS-KUL-029,474.19,Koppiku Berjaya Times Square,Mall
12-11-2024,CMK-KUL-004,754.51,Koppiku Central Market,Tourism
12-11-2024,DM3-SEL-028,347.86,Koppiku Damansara 3,Mall
12-11-2024,JAY-SEL-014,437.75,Koppiku Jaya One,Mall
12-11-2024,KAP-SEL-030,909.43,Koppiku KPJ Ampang Puteri,Hospital
12-11-2024,LBR-KUL-CO-009,220.05,Koppiku Liberal Latte,Commercial
12-11-2024,M3M-KUL-011,508.88,Koppiku M3 Mall,Mall
12-11-2024,MAR-KUL-003,975.04,Koppiku Menara Mara,Commercial
12-11-2024,MCL-KUL-035,1367.32,Koppiku Maxim Citylights,Mall
12-11-2024,MEA-KUL-031,912.95,Koppiku Megan Avenue 1,Commercial
12-11-2024,MKN-SEL-032,1210.97,Koppiku MKN Cyberjaya,Commercial
12-11-2024,MR2-KUL-015,188.24,Koppiku BHP MRR2,Commercial
12-11-2024,NOV-KUL-026,184.33,Koppiku Novo,Mall
12-11-2024,PMK-KUL-001,1358.47,Koppiku Plaza Mont Kiara,Mix
12-11-2024,RCH-KUL-006,924.87,Koppiku Raja Chulan Monorail,Mix
12-11-2024,SMT-KUL-039,1228.83,Koppiku MRT Semantan,Mix
12-11-2024,SS2-SEL-005,421.66,Koppiku BHP SS2,Mix
12-11-2024,SSQ-SEL-002,878.46,Koppiku Subang Square,Mix
12-11-2024,STH-SEL-025,315.02,Koppiku South City Plaza,Mall
12-11-2024,TAY-SEL-020,1263.75,Koppiku Taylors Lakeside,Education
12-11-2024,TSB-KUL-CO-022,311.79,Koppiku TTDI,Commercial
12-11-2024,UIA-KUL-021,1890.26,Koppiku International Islamic University Malaysia,Education
12-11-2024,VIV-KUL-023,551.41,Koppiku Vivo,Mall
12-11-2024,YL1-KUL-CO-034,137.93,Koppiku Lot 10 4G Yes,Mall
12-11-2024,YSP-SEL-CO-033,10.85,Koppiku Yes Sunway Pyramid,Mall
13-11-2024,AMP-SEL-027,609.59,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
13-11-2024,AMR-SEL-036,255.87,Koppiku Amerin Mall,Mall
13-11-2024,ASA-SEL-017,660.57,Koppiku AEON Big Shah Alam,Mall
13-11-2024,BKP-KUL-018,167.08,Koppiku BHP Kepong,Transportation
13-11-2024,BLM-KUL-013,75.41,Koppiku Bloomsvale,Mall
13-11-2024,BMC-KUL-012,309.07,Koppiku BMC Mall,Mall
13-11-2024,BTS-KUL-029,287.36,Koppiku Berjaya Times Square,Mall
13-11-2024,CMK-KUL-004,1207.3,Koppiku Central Market,Tourism
13-11-2024,DM3-SEL-028,639.92,Koppiku Damansara 3,Mall
13-11-2024,JAY-SEL-014,499.03,Koppiku Jaya One,Mall
13-11-2024,KAP-SEL-030,680.63,Koppiku KPJ Ampang Puteri,Hospital
13-11-2024,LBR-KUL-CO-009,201.24,Koppiku Liberal Latte,Commercial
13-11-2024,M3M-KUL-011,499.13,Koppiku M3 Mall,Mall
13-11-2024,MAR-KUL-003,1308.38,Koppiku Menara Mara,Commercial
13-11-2024,MCL-KUL-035,1403.1,Koppiku Maxim Citylights,Mall
13-11-2024,MEA-KUL-031,1143.61,Koppiku Megan Avenue 1,Commercial
13-11-2024,MKN-SEL-032,1016.58,Koppiku MKN Cyberjaya,Commercial
13-11-2024,MR2-KUL-015,114.16,Koppiku BHP MRR2,Commercial
13-11-2024,NOV-KUL-026,385.68,Koppiku Novo,Mall
13-11-2024,PMK-KUL-001,1811.01,Koppiku Plaza Mont Kiara,Mix
13-11-2024,RCH-KUL-006,1094.01,Koppiku Raja Chulan Monorail,Mix
13-11-2024,SMT-KUL-039,1627.7,Koppiku MRT Semantan,Mix
13-11-2024,SS2-SEL-005,490.64,Koppiku BHP SS2,Mix
13-11-2024,SSQ-SEL-002,684.14,Koppiku Subang Square,Mix
13-11-2024,STH-SEL-025,265.39,Koppiku South City Plaza,Mall
13-11-2024,TAY-SEL-020,1364.94,Koppiku Taylors Lakeside,Education
13-11-2024,TSB-KUL-CO-022,347.1,Koppiku TTDI,Commercial
13-11-2024,UIA-KUL-021,1773.13,Koppiku International Islamic University Malaysia,Education
13-11-2024,VIV-KUL-023,414.85,Koppiku Vivo,Mall
13-11-2024,YL1-KUL-CO-034,147.06,Koppiku Lot 10 4G Yes,Mall
14-11-2024,AMP-SEL-027,550.11,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
14-11-2024,AMR-SEL-036,271.12,Koppiku Amerin Mall,Mall
14-11-2024,ASA-SEL-017,721.57,Koppiku AEON Big Shah Alam,Mall
14-11-2024,BKP-KUL-018,308.7,Koppiku BHP Kepong,Transportation
14-11-2024,BLM-KUL-013,79.08,Koppiku Bloomsvale,Mall
14-11-2024,BMC-KUL-012,255.07,Koppiku BMC Mall,Mall
14-11-2024,BTS-KUL-029,435.72,Koppiku Berjaya Times Square,Mall
14-11-2024,CMK-KUL-004,1105.13,Koppiku Central Market,Tourism
14-11-2024,DM3-SEL-028,286.45,Koppiku Damansara 3,Mall
14-11-2024,JAY-SEL-014,481.32,Koppiku Jaya One,Mall
14-11-2024,KAP-SEL-030,1000.06,Koppiku KPJ Ampang Puteri,Hospital
14-11-2024,LBR-KUL-CO-009,222.39,Koppiku Liberal Latte,Commercial
14-11-2024,M3M-KUL-011,557.05,Koppiku M3 Mall,Mall
14-11-2024,MAR-KUL-003,1331.21,Koppiku Menara Mara,Commercial
14-11-2024,MCL-KUL-035,1208.7,Koppiku Maxim Citylights,Mall
14-11-2024,MEA-KUL-031,916.53,Koppiku Megan Avenue 1,Commercial
14-11-2024,MKN-SEL-032,837.61,Koppiku MKN Cyberjaya,Commercial
14-11-2024,MR2-KUL-015,261.93,Koppiku BHP MRR2,Commercial
14-11-2024,NOV-KUL-026,291.81,Koppiku Novo,Mall
14-11-2024,PMK-KUL-001,1984.18,Koppiku Plaza Mont Kiara,Mix
14-11-2024,RCH-KUL-006,1051.97,Koppiku Raja Chulan Monorail,Mix
14-11-2024,SMT-KUL-039,1691.19,Koppiku MRT Semantan,Mix
14-11-2024,SS2-SEL-005,635.12,Koppiku BHP SS2,Mix
14-11-2024,SSQ-SEL-002,628.24,Koppiku Subang Square,Mix
14-11-2024,STH-SEL-025,143.12,Koppiku South City Plaza,Mall
14-11-2024,TAY-SEL-020,1282.66,Koppiku Taylors Lakeside,Education
14-11-2024,TCD-SEL-038,1151.78,Koppiku The Curve,Mix
14-11-2024,TSB-KUL-CO-022,421.91,Koppiku TTDI,Commercial
14-11-2024,UIA-KUL-021,2296.56,Koppiku International Islamic University Malaysia,Education
14-11-2024,VIV-KUL-023,521.99,Koppiku Vivo,Mall
14-11-2024,YL1-KUL-CO-034,136.9,Koppiku Lot 10 4G Yes,Mall
14-11-2024,YSP-SEL-CO-033,13.5,Koppiku Yes Sunway Pyramid,Mall
15-11-2024,AMP-SEL-027,565.9,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
15-11-2024,AMR-SEL-036,518.44,Koppiku Amerin Mall,Mall
15-11-2024,ASA-SEL-017,412.05,Koppiku AEON Big Shah Alam,Mall
15-11-2024,BKP-KUL-018,229.55,Koppiku BHP Kepong,Transportation
15-11-2024,BLM-KUL-013,217.24,Koppiku Bloomsvale,Mall
15-11-2024,BMC-KUL-012,234.01,Koppiku BMC Mall,Mall
15-11-2024,BTS-KUL-029,381.73,Koppiku Berjaya Times Square,Mall
15-11-2024,CMK-KUL-004,986.59,Koppiku Central Market,Tourism
15-11-2024,DM3-SEL-028,474.66,Koppiku Damansara 3,Mall
15-11-2024,JAY-SEL-014,434.11,Koppiku Jaya One,Mall
15-11-2024,KAP-SEL-030,900.33,Koppiku KPJ Ampang Puteri,Hospital
15-11-2024,LBR-KUL-CO-009,55.86,Koppiku Liberal Latte,Commercial
15-11-2024,M3M-KUL-011,654.82,Koppiku M3 Mall,Mall
15-11-2024,MAR-KUL-003,1506.23,Koppiku Menara Mara,Commercial
15-11-2024,MCL-KUL-035,1042.47,Koppiku Maxim Citylights,Mall
15-11-2024,MEA-KUL-031,914.4,Koppiku Megan Avenue 1,Commercial
15-11-2024,MKN-SEL-032,978.42,Koppiku MKN Cyberjaya,Commercial
15-11-2024,MR2-KUL-015,196.32,Koppiku BHP MRR2,Commercial
15-11-2024,NOV-KUL-026,254.3,Koppiku Novo,Mall
15-11-2024,PMK-KUL-001,1716.86,Koppiku Plaza Mont Kiara,Mix
15-11-2024,RCH-KUL-006,1124.43,Koppiku Raja Chulan Monorail,Mix
15-11-2024,SMT-KUL-039,1461.22,Koppiku MRT Semantan,Mix
15-11-2024,SS2-SEL-005,588.69,Koppiku BHP SS2,Mix
15-11-2024,SSQ-SEL-002,824.48,Koppiku Subang Square,Mix
15-11-2024,STH-SEL-025,358.56,Koppiku South City Plaza,Mall
15-11-2024,TAY-SEL-020,907.79,Koppiku Taylors Lakeside,Education
15-11-2024,TCD-SEL-038,924.13,Koppiku The Curve,Mix
15-11-2024,TSB-KUL-CO-022,357.42,Koppiku TTDI,Commercial
15-11-2024,UIA-KUL-021,1418.74,Koppiku International Islamic University Malaysia,Education
15-11-2024,VIV-KUL-023,450.71,Koppiku Vivo,Mall
15-11-2024,YL1-KUL-CO-034,52.63,Koppiku Lot 10 4G Yes,Mall
16-11-2024,AMP-SEL-027,815.62,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
16-11-2024,AMR-SEL-036,394.18,Koppiku Amerin Mall,Mall
16-11-2024,ASA-SEL-017,698.43,Koppiku AEON Big Shah Alam,Mall
16-11-2024,BKP-KUL-018,241.46,Koppiku BHP Kepong,Transportation
16-11-2024,BLM-KUL-013,107.54,Koppiku Bloomsvale,Mall
16-11-2024,BMC-KUL-012,343.14,Koppiku BMC Mall,Mall
16-11-2024,BTS-KUL-029,476.79,Koppiku Berjaya Times Square,Mall
16-11-2024,CMK-KUL-004,1796.88,Koppiku Central Market,Tourism
16-11-2024,DM3-SEL-028,311.94,Koppiku Damansara 3,Mall
16-11-2024,EVENTS-001,1628.02,EVENTS 01,Events
16-11-2024,JAY-SEL-014,689.56,Koppiku Jaya One,Mall
16-11-2024,KAP-SEL-030,1154.47,Koppiku KPJ Ampang Puteri,Hospital
16-11-2024,M3M-KUL-011,937.4,Koppiku M3 Mall,Mall
16-11-2024,MAR-KUL-003,470.86,Koppiku Menara Mara,Commercial
16-11-2024,MCL-KUL-035,1537.21,Koppiku Maxim Citylights,Mall
16-11-2024,MEA-KUL-031,278.96,Koppiku Megan Avenue 1,Commercial
16-11-2024,MR2-KUL-015,354.28,Koppiku BHP MRR2,Commercial
16-11-2024,NOV-KUL-026,213.03,Koppiku Novo,Mall
16-11-2024,PMK-KUL-001,1144.2,Koppiku Plaza Mont Kiara,Mix
16-11-2024,RCH-KUL-006,98.3,Koppiku Raja Chulan Monorail,Mix
16-11-2024,SMT-KUL-039,315.59,Koppiku MRT Semantan,Mix
16-11-2024,SS2-SEL-005,414.02,Koppiku BHP SS2,Mix
16-11-2024,SSQ-SEL-002,814.21,Koppiku Subang Square,Mix
16-11-2024,STH-SEL-025,332.34,Koppiku South City Plaza,Mall
16-11-2024,TAY-SEL-020,474.6,Koppiku Taylors Lakeside,Education
16-11-2024,TCD-SEL-038,1264.04,Koppiku The Curve,Mix
16-11-2024,TSB-KUL-CO-022,243.98,Koppiku TTDI,Commercial
16-11-2024,UIA-KUL-021,886.65,Koppiku International Islamic University Malaysia,Education
16-11-2024,VIV-KUL-023,181.56,Koppiku Vivo,Mall
16-11-2024,YL1-KUL-CO-034,113.96,Koppiku Lot 10 4G Yes,Mall
16-11-2024,YSP-SEL-CO-033,33.4,Koppiku Yes Sunway Pyramid,Mall
17-11-2024,AMP-SEL-027,804.42,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
17-11-2024,AMR-SEL-036,320.86,Koppiku Amerin Mall,Mall
17-11-2024,ASA-SEL-017,871.35,Koppiku AEON Big Shah Alam,Mall
17-11-2024,BKP-KUL-018,146.26,Koppiku BHP Kepong,Transportation
17-11-2024,BLM-KUL-013,123.41,Koppiku Bloomsvale,Mall
17-11-2024,BMC-KUL-012,243.48,Koppiku BMC Mall,Mall
17-11-2024,BTS-KUL-029,436.37,Koppiku Berjaya Times Square,Mall
17-11-2024,CMK-KUL-004,1377.71,Koppiku Central Market,Tourism
17-11-2024,DM3-SEL-028,308.82,Koppiku Damansara 3,Mall
17-11-2024,EVENTS-001,1310.4,EVENTS 01,Events
17-11-2024,JAY-SEL-014,459.95,Koppiku Jaya One,Mall
17-11-2024,KAP-SEL-030,733.64,Koppiku KPJ Ampang Puteri,Hospital
17-11-2024,M3M-KUL-011,944.73,Koppiku M3 Mall,Mall
17-11-2024,MAR-KUL-003,536.66,Koppiku Menara Mara,Commercial
17-11-2024,MCL-KUL-035,1650.75,Koppiku Maxim Citylights,Mall
17-11-2024,MR2-KUL-015,299.83,Koppiku BHP MRR2,Commercial
17-11-2024,NOV-KUL-026,202.82,Koppiku Novo,Mall
17-11-2024,PMK-KUL-001,693.23,Koppiku Plaza Mont Kiara,Mix
17-11-2024,SMT-KUL-039,322.69,Koppiku MRT Semantan,Mix
17-11-2024,SS2-SEL-005,323.62,Koppiku BHP SS2,Mix
17-11-2024,SSQ-SEL-002,761.58,Koppiku Subang Square,Mix
17-11-2024,STH-SEL-025,513.55,Koppiku South City Plaza,Mall
17-11-2024,TAY-SEL-020,490.73,Koppiku Taylors Lakeside,Education
17-11-2024,TCD-SEL-038,774.52,Koppiku The Curve,Mix
17-11-2024,TSB-KUL-CO-022,317.4,Koppiku TTDI,Commercial
17-11-2024,UIA-KUL-021,581.43,Koppiku International Islamic University Malaysia,Education
17-11-2024,VIV-KUL-023,262.04,Koppiku Vivo,Mall
17-11-2024,YL1-KUL-CO-034,224.44,Koppiku Lot 10 4G Yes,Mall
18-11-2024,AMP-SEL-027,549.19,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
18-11-2024,AMR-SEL-036,284.89,Koppiku Amerin Mall,Mall
18-11-2024,ASA-SEL-017,560.89,Koppiku AEON Big Shah Alam,Mall
18-11-2024,ASJ-SEL-037,295.08,Koppiku AEON Big Subang Jaya,Mall
18-11-2024,BKP-KUL-018,79.61,Koppiku BHP Kepong,Transportation
18-11-2024,BLM-KUL-013,54.53,Koppiku Bloomsvale,Mall
18-11-2024,BMC-KUL-012,238,Koppiku BMC Mall,Mall
18-11-2024,BTS-KUL-029,290.71,Koppiku Berjaya Times Square,Mall
18-11-2024,CMK-KUL-004,1043.68,Koppiku Central Market,Tourism
18-11-2024,DM3-SEL-028,368.53,Koppiku Damansara 3,Mall
18-11-2024,JAY-SEL-014,480.94,Koppiku Jaya One,Mall
18-11-2024,KAP-SEL-030,710.91,Koppiku KPJ Ampang Puteri,Hospital
18-11-2024,LBR-KUL-CO-009,227.56,Koppiku Liberal Latte,Commercial
18-11-2024,M3M-KUL-011,651.39,Koppiku M3 Mall,Mall
18-11-2024,MAR-KUL-003,903.07,Koppiku Menara Mara,Commercial
18-11-2024,MCL-KUL-035,1343.26,Koppiku Maxim Citylights,Mall
18-11-2024,MEA-KUL-031,834.42,Koppiku Megan Avenue 1,Commercial
18-11-2024,MKN-SEL-032,870.99,Koppiku MKN Cyberjaya,Commercial
18-11-2024,MR2-KUL-015,205.19,Koppiku BHP MRR2,Commercial
18-11-2024,NOV-KUL-026,212.96,Koppiku Novo,Mall
18-11-2024,PMK-KUL-001,1724.63,Koppiku Plaza Mont Kiara,Mix
18-11-2024,RCH-KUL-006,858.52,Koppiku Raja Chulan Monorail,Mix
18-11-2024,SMT-KUL-039,1045.74,Koppiku MRT Semantan,Mix
18-11-2024,SS2-SEL-005,361.48,Koppiku BHP SS2,Mix
18-11-2024,SSQ-SEL-002,618.92,Koppiku Subang Square,Mix
18-11-2024,STH-SEL-025,366.98,Koppiku South City Plaza,Mall
18-11-2024,TAY-SEL-020,2336.7,Koppiku Taylors Lakeside,Education
18-11-2024,TCD-SEL-038,889.29,Koppiku The Curve,Mix
18-11-2024,TSB-KUL-CO-022,405.18,Koppiku TTDI,Commercial
18-11-2024,UIA-KUL-021,1889.26,Koppiku International Islamic University Malaysia,Education
18-11-2024,VIV-KUL-023,371.39,Koppiku Vivo,Mall
18-11-2024,YL1-KUL-CO-034,65.84,Koppiku Lot 10 4G Yes,Mall
18-11-2024,YSP-SEL-CO-033,52.52,Koppiku Yes Sunway Pyramid,Mall
19-11-2024,AMP-SEL-027,491.01,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
19-11-2024,AMR-SEL-036,263.69,Koppiku Amerin Mall,Mall
19-11-2024,ASA-SEL-017,661.35,Koppiku AEON Big Shah Alam,Mall
19-11-2024,ASJ-SEL-037,174.02,Koppiku AEON Big Subang Jaya,Mall
19-11-2024,BKP-KUL-018,205.95,Koppiku BHP Kepong,Transportation
19-11-2024,BLM-KUL-013,60.85,Koppiku Bloomsvale,Mall
19-11-2024,BMC-KUL-012,205.12,Koppiku BMC Mall,Mall
19-11-2024,BTS-KUL-029,281.98,Koppiku Berjaya Times Square,Mall
19-11-2024,CMK-KUL-004,1104.81,Koppiku Central Market,Tourism
19-11-2024,DM3-SEL-028,416.23,Koppiku Damansara 3,Mall
19-11-2024,JAY-SEL-014,426.2,Koppiku Jaya One,Mall
19-11-2024,KAP-SEL-030,976.39,Koppiku KPJ Ampang Puteri,Hospital
19-11-2024,LBR-KUL-CO-009,217.76,Koppiku Liberal Latte,Commercial
19-11-2024,M3M-KUL-011,391.58,Koppiku M3 Mall,Mall
19-11-2024,MAR-KUL-003,1083.04,Koppiku Menara Mara,Commercial
19-11-2024,MCL-KUL-035,965.21,Koppiku Maxim Citylights,Mall
19-11-2024,MEA-KUL-031,991.88,Koppiku Megan Avenue 1,Commercial
19-11-2024,MKN-SEL-032,958.21,Koppiku MKN Cyberjaya,Commercial
19-11-2024,MR2-KUL-015,112.28,Koppiku BHP MRR2,Commercial
19-11-2024,NOV-KUL-026,101.42,Koppiku Novo,Mall
19-11-2024,PMK-KUL-001,1398.39,Koppiku Plaza Mont Kiara,Mix
19-11-2024,RCH-KUL-006,1030.75,Koppiku Raja Chulan Monorail,Mix
19-11-2024,SMT-KUL-039,1003.86,Koppiku MRT Semantan,Mix
19-11-2024,SS2-SEL-005,458.92,Koppiku BHP SS2,Mix
19-11-2024,SSQ-SEL-002,596.84,Koppiku Subang Square,Mix
19-11-2024,STH-SEL-025,256.9,Koppiku South City Plaza,Mall
19-11-2024,TAY-SEL-020,2677.89,Koppiku Taylors Lakeside,Education
19-11-2024,TCD-SEL-038,963.17,Koppiku The Curve,Mix
19-11-2024,TSB-KUL-CO-022,288,Koppiku TTDI,Commercial
19-11-2024,UIA-KUL-021,1971.89,Koppiku International Islamic University Malaysia,Education
19-11-2024,VIV-KUL-023,386.82,Koppiku Vivo,Mall
19-11-2024,YL1-KUL-CO-034,60.75,Koppiku Lot 10 4G Yes,Mall
20-11-2024,AMP-SEL-027,608.56,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
20-11-2024,AMR-SEL-036,530.58,Koppiku Amerin Mall,Mall
20-11-2024,ASA-SEL-017,630.61,Koppiku AEON Big Shah Alam,Mall
20-11-2024,ASJ-SEL-037,277.68,Koppiku AEON Big Subang Jaya,Mall
20-11-2024,BKP-KUL-018,353.54,Koppiku BHP Kepong,Transportation
20-11-2024,BLM-KUL-013,92.65,Koppiku Bloomsvale,Mall
20-11-2024,BMC-KUL-012,168.03,Koppiku BMC Mall,Mall
20-11-2024,BTS-KUL-029,210.21,Koppiku Berjaya Times Square,Mall
20-11-2024,CMK-KUL-004,1294.46,Koppiku Central Market,Tourism
20-11-2024,DM3-SEL-028,333.13,Koppiku Damansara 3,Mall
20-11-2024,JAY-SEL-014,396.33,Koppiku Jaya One,Mall
20-11-2024,KAP-SEL-030,1247,Koppiku KPJ Ampang Puteri,Hospital
20-11-2024,LBR-KUL-CO-009,304.78,Koppiku Liberal Latte,Commercial
20-11-2024,M3M-KUL-011,563.48,Koppiku M3 Mall,Mall
20-11-2024,MAR-KUL-003,1180.3,Koppiku Menara Mara,Commercial
20-11-2024,MCL-KUL-035,1382.73,Koppiku Maxim Citylights,Mall
20-11-2024,MEA-KUL-031,870.15,Koppiku Megan Avenue 1,Commercial
20-11-2024,MKN-SEL-032,1321.04,Koppiku MKN Cyberjaya,Commercial
20-11-2024,MR2-KUL-015,225.09,Koppiku BHP MRR2,Commercial
20-11-2024,NOV-KUL-026,177,Koppiku Novo,Mall
20-11-2024,PMK-KUL-001,1437.18,Koppiku Plaza Mont Kiara,Mix
20-11-2024,RCH-KUL-006,1047.87,Koppiku Raja Chulan Monorail,Mix
20-11-2024,SMT-KUL-039,1339.1,Koppiku MRT Semantan,Mix
20-11-2024,SS2-SEL-005,546.47,Koppiku BHP SS2,Mix
20-11-2024,SSQ-SEL-002,399.71,Koppiku Subang Square,Mix
20-11-2024,STH-SEL-025,339.65,Koppiku South City Plaza,Mall
20-11-2024,TAY-SEL-020,3240.38,Koppiku Taylors Lakeside,Education
20-11-2024,TCD-SEL-038,592.04,Koppiku The Curve,Mix
20-11-2024,TSB-KUL-CO-022,440.89,Koppiku TTDI,Commercial
20-11-2024,UIA-KUL-021,1877.49,Koppiku International Islamic University Malaysia,Education
20-11-2024,VIV-KUL-023,350.2,Koppiku Vivo,Mall
20-11-2024,YL1-KUL-CO-034,39.87,Koppiku Lot 10 4G Yes,Mall
20-11-2024,YSP-SEL-CO-033,17.92,Koppiku Yes Sunway Pyramid,Mall
21-11-2024,AMP-SEL-027,426.42,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
21-11-2024,AMR-SEL-036,367.93,Koppiku Amerin Mall,Mall
21-11-2024,ASA-SEL-017,432.09,Koppiku AEON Big Shah Alam,Mall
21-11-2024,ASJ-SEL-037,217.03,Koppiku AEON Big Subang Jaya,Mall
21-11-2024,BKP-KUL-018,217.38,Koppiku BHP Kepong,Transportation
21-11-2024,BLM-KUL-013,174.81,Koppiku Bloomsvale,Mall
21-11-2024,BMC-KUL-012,203.26,Koppiku BMC Mall,Mall
21-11-2024,BTS-KUL-029,568.03,Koppiku Berjaya Times Square,Mall
21-11-2024,CMK-KUL-004,1611.07,Koppiku Central Market,Tourism
21-11-2024,DM3-SEL-028,340.48,Koppiku Damansara 3,Mall
21-11-2024,JAY-SEL-014,442.27,Koppiku Jaya One,Mall
21-11-2024,KAP-SEL-030,1152,Koppiku KPJ Ampang Puteri,Hospital
21-11-2024,LBR-KUL-CO-009,185.77,Koppiku Liberal Latte,Commercial
21-11-2024,M3M-KUL-011,439.51,Koppiku M3 Mall,Mall
21-11-2024,MAR-KUL-003,1271.02,Koppiku Menara Mara,Commercial
21-11-2024,MCL-KUL-035,1054.38,Koppiku Maxim Citylights,Mall
21-11-2024,MEA-KUL-031,928.17,Koppiku Megan Avenue 1,Commercial
21-11-2024,MKN-SEL-032,1325.83,Koppiku MKN Cyberjaya,Commercial
21-11-2024,MR2-KUL-015,354.14,Koppiku BHP MRR2,Commercial
21-11-2024,NOV-KUL-026,226.31,Koppiku Novo,Mall
21-11-2024,PMK-KUL-001,1742.07,Koppiku Plaza Mont Kiara,Mix
21-11-2024,RCH-KUL-006,1066.17,Koppiku Raja Chulan Monorail,Mix
21-11-2024,SMT-KUL-039,1228.58,Koppiku MRT Semantan,Mix
21-11-2024,SS2-SEL-005,485.67,Koppiku BHP SS2,Mix
21-11-2024,SSQ-SEL-002,743.95,Koppiku Subang Square,Mix
21-11-2024,STH-SEL-025,271.79,Koppiku South City Plaza,Mall
21-11-2024,TAY-SEL-020,2940.52,Koppiku Taylors Lakeside,Education
21-11-2024,TCD-SEL-038,852.97,Koppiku The Curve,Mix
21-11-2024,TSB-KUL-CO-022,287.5,Koppiku TTDI,Commercial
21-11-2024,UIA-KUL-021,2015.1,Koppiku International Islamic University Malaysia,Education
21-11-2024,VIV-KUL-023,285.74,Koppiku Vivo,Mall
21-11-2024,YL1-KUL-CO-034,32.07,Koppiku Lot 10 4G Yes,Mall
22-11-2024,AMP-SEL-027,773.53,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
22-11-2024,AMR-SEL-036,481.46,Koppiku Amerin Mall,Mall
